season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2019-20,Demarai Gray,MID,50,0,0,0,1,0,0,0,0,0,19.0,30,3.4,5,17,0,0,Leicester,Man United,1,-1,7,16:00,0.676923076923077,2.6666666666666665,21.599999999999998,18.333333333333332,20.400000000000002,15.0,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jarrad Branthwaite,DEF,40,-1,0,0,3,0,0,0,0,0,1.3,0,18.4,20,90,0,0,Everton,Bournemouth,1,-1,7,16:00,1.3333333333333333,1.6666666666666667,0.3,0.0,15.866666666666667,16.333333333333332,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Javier Manquillo,DEF,43,-1,0,0,3,0,0,0,0,0,0.2,0,17.6,9,90,0,0,Newcastle,Liverpool,1,-1,7,16:00,0.18133333333333335,0.6666666666666666,4.766666666666667,0.0,3.8666666666666667,9.333333333333334,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jay Rodriguez,FWD,57,0,0,0,2,0,0,0,0,0,0.6,54,0.0,-4,77,0,0,Burnley,Brighton,1,-1,7,16:00,1.2658227848101264,2.3333333333333335,6.733333333333334,48.0,14.933333333333332,10.0,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jefferson Lerma,MID,48,0,0,0,1,0,0,0,0,0,0.8,22,12.6,11,90,0,0,Bournemouth,Everton,0,1,7,16:00,0.75,0.0,5.0,5.333333333333333,13.333333333333334,11.666666666666666,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jeffrey Schlupp,MID,54,6,0,1,1,0,0,0,0,0,4.4,26,40.6,21,84,0,0,Crystal Palace,Tottenham,1,0,7,16:00,0.25833333333333336,0.0,1.0333333333333334,2.3333333333333335,3.3333333333333335,3.6666666666666665,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jesse Lingard,MID,63,5,0,1,0,0,0,0,0,0,3.1,19,35.0,23,13,0,0,Man United,Leicester,0,1,7,16:00,1.477272727272727,0.0,5.266666666666667,21.666666666666668,2.1333333333333333,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Joelinton Cássio Apolinário de Lira,FWD,55,0,0,0,2,0,0,0,0,0,0.6,2,4.2,-2,45,0,0,Newcastle,Liverpool,1,-1,7,16:00,0.18133333333333335,0.0,7.933333333333334,7.333333333333333,2.1999999999999997,3.6666666666666665,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Joel Ward,DEF,43,0,0,0,1,0,0,0,0,0,1.6,7,10.2,9,90,0,0,Crystal Palace,Tottenham,1,0,7,16:00,0.25833333333333336,-1.0,6.3999999999999995,0.6666666666666666,19.599999999999998,10.666666666666666,0.0,0.0,2.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Johann Berg Gudmundsson,MID,59,0,0,0,2,0,0,0,0,0,10.6,8,3.6,6,74,0,0,Burnley,Brighton,1,-1,7,16:00,1.2658227848101264,1.0,16.0,2.6666666666666665,10.6,8.0,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,John Egan,DEF,47,-1,0,0,3,0,0,0,0,0,0.0,0,9.6,10,90,0,0,Sheffield United,Southampton,0,-1,7,16:00,0.6515151515151515,0.6666666666666666,3.5666666666666664,32.0,19.2,16.333333333333332,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,John Fleck,MID,47,0,0,0,3,0,0,0,0,0,15.2,0,12.8,16,90,0,0,Sheffield United,Southampton,0,-1,7,16:00,0.6515151515151515,-0.3333333333333333,8.066666666666666,0.6666666666666666,3.933333333333333,4.666666666666667,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,John Lundstram,DEF,46,5,0,1,3,0,0,0,0,0,16.1,34,49.8,21,90,0,0,Sheffield United,Southampton,0,-1,7,16:00,0.6515151515151515,0.0,2.1999999999999997,1.0,4.533333333333333,5.333333333333333,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,John McGinn,MID,52,3,1,0,1,0,0,0,0,0,33.3,15,19.6,8,90,0,0,Aston Villa,West Ham,0,0,7,16:00,1.3043478260869565,0.6666666666666666,11.6,12.0,7.6000000000000005,6.666666666666667,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jonathan Castro Otto,DEF,55,-1,0,0,2,0,0,0,0,0,10.9,0,3.0,2,57,0,0,Wolves,Chelsea,0,-1,7,16:00,0.4625,5.0,3.866666666666667,7.0,13.933333333333335,18.333333333333332,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
