season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2020-21,Xherdan Shaqiri,MID,64,0,0,0,3,0,0,0,0,0,1.9,0.0,2.6,5,22,0,0,Liverpool,Man City,1,-1,2,17:30,0.6029411764705882,1.6666666666666667,34.56666666666667,20.333333333333332,13.133333333333333,17.0,0.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Ainsley Maitland-Niles,DEF,46,-1,0,0,2,0,0,0,0,0,1.1,2.0,8.6,4,90,0,0,West Brom,Tottenham,0,-1,2,13:00,0.20714285714285713,1.3333333333333333,1.1333333333333335,2.3333333333333335,4.8,8.333333333333334,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Matt Phillips,MID,51,0,0,0,0,0,0,0,0,0,14.3,0.0,4.2,3,21,0,0,West Brom,Tottenham,0,-1,2,13:00,0.20714285714285713,2.3333333333333335,6.633333333333333,18.333333333333332,16.2,12.0,0.3333333333333333,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,César Azpilicueta,DEF,57,0,0,0,1,0,0,0,0,0,14.3,8.0,15.0,14,90,0,0,Chelsea,Sheffield United,0,1,2,20:15,4.827586206896552,7.0,20.733333333333334,9.0,25.666666666666668,30.666666666666668,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Steven Bergwijn,MID,70,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,-1,16,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,0.6666666666666666,14.166666666666666,4.333333333333333,8.6,11.0,0.0,0.3333333333333333,1.6666666666666667,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Andreas Christensen,DEF,47,0,0,0,1,0,0,0,0,0,0.8,0.0,21.6,17,90,0,0,Chelsea,Sheffield United,0,1,2,20:15,4.827586206896552,-0.3333333333333333,0.3333333333333333,6.0,14.0,13.0,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Robert Snodgrass,MID,56,-1,0,0,2,0,0,0,0,0,19.8,2.0,18.4,14,79,1,0,West Brom,Tottenham,0,-1,2,13:00,0.20714285714285713,0.0,9.6,1.3333333333333333,8.466666666666667,8.666666666666666,0.0,0.0,3.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Rodrigo Hernandez,MID,53,0,0,0,1,0,0,0,0,0,2.6,0.0,25.0,20,90,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,0.6666666666666666,9.133333333333333,1.0,10.866666666666667,11.666666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Ederson Santana de Moraes,GK,61,0,0,0,1,2,0,0,0,0,0.0,0.0,18.8,12,90,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,3.6666666666666665,0.0,0.0,8.0,19.333333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Fabio Silva,FWD,52,0,0,0,0,0,0,0,0,0,1.3,17.0,4.4,0,29,0,0,Wolves,Leicester,1,0,2,15:00,0.6,1.3333333333333333,6.6000000000000005,25.0,11.066666666666668,10.333333333333334,0.3333333333333333,0.0,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Tanguy Ndombele,MID,59,1,0,0,0,0,0,0,0,1,7.3,8.0,8.0,13,90,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,0.0,4.366666666666666,1.3333333333333333,9.066666666666668,13.0,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,48,-1,0,0,2,0,0,0,0,0,0.3,8.0,18.8,11,90,0,0,West Brom,Tottenham,0,-1,2,13:00,0.20714285714285713,-1.3333333333333333,4.933333333333333,10.333333333333334,20.799999999999997,10.666666666666666,0.0,0.0,3.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Mateo Kovacic,MID,53,0,0,0,1,0,0,0,0,0,21.5,1.0,18.4,17,90,0,0,Chelsea,Sheffield United,0,1,2,20:15,4.827586206896552,1.0,23.933333333333337,10.333333333333334,19.266666666666666,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Riyad Mahrez,MID,81,0,0,0,1,0,0,0,0,0,2.4,6.0,5.4,8,71,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,3.6666666666666665,27.700000000000003,25.333333333333332,22.86666666666667,20.333333333333332,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Phil Foden,MID,61,14,2,1,1,0,0,0,0,0,13.0,38.0,61.8,45,90,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,0.6666666666666666,43.5,50.666666666666664,14.799999999999999,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Gabriel Fernando de Jesus,FWD,92,3,1,0,0,0,0,0,0,0,11.1,0.0,18.6,13,18,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,4.666666666666667,12.166666666666666,41.0,25.066666666666666,24.0,0.6666666666666666,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Sam Johnstone,GK,45,0,0,0,2,4,0,0,0,0,0.0,0.0,30.8,17,90,0,0,West Brom,Tottenham,0,-1,2,13:00,0.20714285714285713,-0.6666666666666666,0.0,0.0,24.066666666666666,16.0,0.0,0.0,3.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Kelechi Iheanacho,FWD,56,0,0,0,0,0,0,0,0,1,34.2,16.0,1.4,5,60,0,0,Leicester,Wolves,0,0,2,15:00,1.6666666666666665,1.3333333333333333,4.833333333333333,12.333333333333334,11.933333333333332,10.0,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Oliver Burke,MID,42,3,1,0,2,0,0,0,0,0,0.4,10.0,0.0,10,61,0,0,Sheffield United,Chelsea,1,-1,2,20:15,0.20714285714285713,1.6666666666666667,0.8666666666666667,12.333333333333334,11.066666666666668,8.666666666666666,0.3333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Youri Tielemans,MID,64,1,0,0,0,0,0,0,0,1,29.4,1.0,14.8,15,90,0,0,Leicester,Wolves,0,0,2,15:00,1.6666666666666665,3.0,22.833333333333332,9.333333333333334,29.266666666666666,19.333333333333332,0.3333333333333333,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Çaglar Söyüncü,DEF,53,3,0,0,0,0,0,0,0,1,0.9,4.0,25.0,23,90,1,0,Leicester,Wolves,0,0,2,15:00,1.6666666666666665,1.0,3.6666666666666665,8.333333333333334,9.066666666666666,13.0,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Jamie Vardy,FWD,100,0,0,0,0,0,0,0,0,0,2.3,8.0,1.0,0,29,0,0,Leicester,Wolves,0,0,2,15:00,1.6666666666666665,1.0,10.933333333333332,34.0,8.4,7.0,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Toby Alderweireld,DEF,54,4,0,0,0,0,0,0,0,1,1.5,20.0,13.8,24,90,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,3.0,2.033333333333333,17.0,31.666666666666668,17.666666666666668,0.3333333333333333,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Curtis Jones,MID,44,0,0,0,1,0,0,0,0,0,5.1,23.0,8.4,18,67,0,0,Liverpool,Man City,1,-1,2,17:30,0.6029411764705882,1.0,5.366666666666667,4.666666666666667,9.133333333333333,9.333333333333334,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Jordan Henderson,MID,54,0,0,0,4,0,0,0,0,0,2.3,0.0,15.0,12,90,0,0,Liverpool,Man City,1,-1,2,17:30,0.6029411764705882,0.0,8.9,0.0,17.533333333333335,19.333333333333332,0.0,0.0,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Bernardo Mota Veiga de Carvalho e Silva,MID,74,3,1,0,1,0,0,0,0,0,14.7,3.0,30.6,24,90,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,2.6666666666666665,17.166666666666668,27.333333333333332,16.333333333333332,19.666666666666668,0.0,0.6666666666666666,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Max Lowe,DEF,43,-1,0,0,2,0,0,0,0,0,2.6,6.0,14.4,11,90,0,0,Sheffield United,Chelsea,1,-1,2,20:15,0.20714285714285713,-0.3333333333333333,10.433333333333332,9.333333333333334,11.133333333333333,5.666666666666667,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Lee Peltier,DEF,40,-1,0,0,2,0,0,0,0,0,8.8,0.0,22.2,10,90,0,0,West Brom,Tottenham,0,-1,2,13:00,0.20714285714285713,-1.5,5.550000000000001,0.0,8.6,6.0,0.0,0.0,2.5,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Oliver Norwood,MID,45,0,0,0,2,0,0,0,0,0,11.4,0.0,13.2,14,85,0,0,Sheffield United,Chelsea,1,-1,2,20:15,0.20714285714285713,-0.3333333333333333,4.9,3.0,11.333333333333334,8.666666666666666,0.0,0.0,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Raheem Sterling,MID,116,6,0,1,1,0,0,0,0,0,25.3,47.0,49.4,36,90,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,5.333333333333333,24.3,74.66666666666667,36.0,22.0,0.6666666666666666,0.3333333333333333,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Trent Alexander-Arnold,DEF,74,-2,0,0,4,0,0,0,0,0,31.1,0.0,26.0,21,90,0,0,Liverpool,Man City,1,-1,2,17:30,0.6029411764705882,4.0,18.46666666666667,9.666666666666666,30.133333333333336,26.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,23,2021-02-07,
